arm,seed,trial,drift
control,108,121,-0.88000
control,108,122,-0.66000
control,108,123,-0.98000
control,108,124,-1.32000
control,108,125,0.34000
control,108,126,0.42000
control,108,127,-0.36000
control,108,128,1.88000
control,108,129,-0.60000
control,108,130,0.18000
control,108,131,0.16000
control,108,132,-1.28000
control,108,133,1.30000
control,108,134,0.92000
control,108,135,1.78000
control,108,136,0.08000
control,108,137,-1.08000
control,108,138,-1.44000
control,108,139,-0.02000
control,108,140,0.40000
control,108,141,0.56000
control,108,142,1.76000
control,108,143,2.76000
control,108,144,0.18000
control,108,145,0.06000
control,108,146,0.44000
control,108,147,-1.22000
control,108,148,1.12000
control,108,149,1.00000
control,108,150,1.48000
control,108,151,-0.82000
control,108,152,-0.98000
control,108,153,-0.78000
control,108,154,-1.48000
control,108,155,0.86000
control,108,156,-0.08000
control,108,157,2.08000
control,108,158,-0.44000
control,108,159,0.30000
control,108,160,-0.12000
control,108,161,0.42000
control,108,162,-1.80000
control,108,163,-1.88000
control,108,164,1.32000
control,108,165,-1.16000
control,108,166,0.72000
control,108,167,-1.02000
control,108,168,0.44000
control,108,169,0.22000
control,108,170,1.90000
control,108,171,3.20000
control,108,172,0.36000
control,108,173,0.26000
control,108,174,-1.14000
control,108,175,-1.24000
control,108,176,1.44000
control,108,177,1.48000
control,108,178,0.92000
control,108,179,-1.10000
control,109,1,4.30000
control,109,2,1.82000
control,109,3,2.04000
control,109,4,0.92000
control,109,5,1.88000
control,109,6,-0.88000
control,109,7,-2.84000
control,109,8,1.16000
control,109,9,-4.64000
control,109,10,1.80000
control,109,11,-2.90000
control,109,12,1.80000
control,109,13,1.66000
control,109,14,2.10000
control,109,15,4.74000
control,109,16,1.12000
control,109,17,-2.82000
control,109,18,0.92000
control,109,19,-3.16000
control,109,20,-1.48000
control,109,21,0.62000
control,109,22,-4.36000
control,109,23,1.48000
control,109,24,-0.58000
control,109,25,-2.80000
control,109,26,2.00000
control,109,27,1.24000
control,109,28,-1.10000
control,109,29,0.66000
control,109,30,-1.76000
control,109,31,3.62000
control,109,32,1.00000
control,109,33,0.90000
control,109,34,-3.08000
control,109,35,-1.32000
control,109,36,0.02000
control,109,37,1.20000
control,109,38,-4.34000
control,109,39,2.02000
control,109,40,0.82000
control,109,41,1.50000
control,109,42,-0.72000
control,109,43,0.78000
control,109,44,-1.32000
control,109,45,0.30000
control,109,46,0.60000
control,109,47,-2.90000
control,109,48,2.06000
control,109,49,-2.62000
control,109,50,-4.78000
control,109,51,-0.94000
control,109,52,0.90000
control,109,53,-1.84000
control,109,54,0.86000
control,109,55,1.44000
control,109,56,2.46000
control,109,57,2.60000
control,109,58,1.34000
control,109,59,1.64000
control,109,60,1.02000
control,109,61,0.52000
control,109,62,-3.04000
control,109,63,1.96000
control,109,64,-2.66000
control,109,65,-0.84000
control,109,66,0.58000
control,109,67,-1.90000
control,109,68,0.58000
control,109,69,4.16000
control,109,70,1.84000
control,109,71,-2.86000
control,109,72,1.42000
control,109,73,-0.04000
control,109,74,0.80000
control,109,75,0.44000
control,109,76,-0.88000
control,109,77,-2.68000
control,109,78,1.20000
control,109,79,-1.46000
control,109,80,0.34000
control,109,81,1.58000
control,109,82,2.92000
control,109,83,0.90000
control,109,84,-1.78000
control,109,85,3.12000
control,109,86,1.04000
control,109,87,0.46000
control,109,88,-2.96000
control,109,89,-3.06000
control,109,90,-3.16000
control,109,91,2.08000
control,109,92,0.36000
control,109,93,2.28000
control,109,94,4.50000
control,109,95,-2.94000
control,109,96,-1.42000
control,109,97,1.54000
control,109,98,1.24000
control,109,99,-1.78000
control,109,100,-2.08000
control,109,101,-0.94000
control,109,102,-0.06000
control,109,103,-2.06000
control,109,104,1.30000
control,109,105,3.16000
control,109,106,-1.30000
control,109,107,1.98000
control,109,108,0.96000
control,109,109,-3.08000
control,109,110,3.80000
control,109,111,-2.82000
control,109,112,1.08000
control,109,113,-0.74000
control,109,114,-0.10000
control,109,115,-2.38000
control,109,116,2.24000
control,109,117,0.62000
control,109,118,0.16000
control,109,119,-1.28000
control,109,120,1.78000
control,109,121,1.62000
control,109,122,-2.98000
control,109,123,2.26000
control,109,124,1.04000
control,109,125,-3.32000
control,109,126,1.40000
control,109,127,-1.38000
control,109,128,2.78000
control,109,129,1.56000
control,109,130,3.62000
control,109,131,-1.80000
control,109,132,1.74000
control,109,133,2.62000
control,109,134,1.98000
control,109,135,1.50000
control,109,136,3.74000
control,109,137,-1.74000
control,109,138,1.00000
control,109,139,-1.14000
control,109,140,-2.74000
control,109,141,1.98000
control,109,142,0.18000
control,109,143,-3.74000
control,109,144,2.18000
control,109,145,-1.64000
control,109,146,1.86000
control,109,147,-0.34000
control,109,148,-1.58000
control,109,149,-2.28000
control,109,150,2.18000
control,109,151,-2.58000
control,109,152,0.90000
control,109,153,-0.86000
control,109,154,-0.20000
control,109,155,-2.26000
control,109,156,2.34000
control,109,157,1.60000
control,109,158,0.06000
control,109,159,-1.66000
control,109,160,3.60000
control,109,161,2.44000
control,109,162,-1.18000
control,109,163,1.88000
control,109,164,-0.84000
control,109,165,2.44000
control,109,166,2.38000
control,109,167,2.40000
control,109,168,-2.28000
control,109,169,0.80000
control,109,170,2.76000
control,109,171,2.12000
control,109,172,0.36000
control,109,173,-2.30000
control,109,174,4.04000
control,109,175,-1.20000
control,109,176,1.92000
control,109,177,2.18000
control,109,178,0.10000
control,109,179,-1.40000
